,weight,total_gross_income,pitax,table_row
10722,10.0,735705.4041754946,73570.54041754946,30
11240,10.0,735786.4401555771,73578.64401555771,30
22667,10.0,736407.7160028775,73640.77160028774,30
7411,10.0,736611.9942026692,73661.19942026693,30
2357,10.0,736898.9966321287,73689.89966321287,30
3688,10.0,737123.5338269412,73712.35338269411,30
2797,10.0,737143.7928219618,73714.37928219618,30
23286,10.0,737155.610569057,73715.5610569057,30
10316,10.0,737376.7712646995,73737.67712646995,30
3775,10.0,737437.5482497613,73743.75482497613,30
22420,10.0,737501.7017339935,73750.17017339935,30
14337,10.0,737548.972722375,73754.8972722375,30
3276,10.0,737577.672965321,73757.7672965321,30
3869,10.0,737736.3684263161,73773.6368426316,30
4031,10.0,738023.3708557759,73802.33708557759,30
9381,10.0,738068.9535945721,73806.89535945722,30
2724,10.0,738133.1070788043,73813.31070788043,30
10015,10.0,738185.4428159411,73818.5442815941,30
2627,10.0,738413.3565099235,73841.33565099235,30
2605,10.0,738663.2174485117,73866.32174485117,30
19745,10.0,738821.9129095069,73882.1912909507,30
4344,10.0,739201.7690661444,73920.17690661443,30
21820,10.0,739426.3062609569,73942.63062609569,30
10608,10.0,739439.8122576373,73943.98122576372,30
7635,10.0,739534.3542344006,73953.43542344005,30
3077,10.0,739657.5964541096,73965.75964541097,30
6573,10.0,739954.728381079,73995.4728381079,30
18577,10.0,740000.3111198758,74000.03111198758,30
4165,10.0,740299.1312964305,74029.91312964306,30
5879,10.0,740353.1552831524,74035.31552831524,30
2881,10.0,740439.2560119901,74043.92560119902,30
3834,10.0,740846.1241619885,74084.61241619886,30
13711,10.0,740955.8603850174,74095.58603850174,30
2689,10.0,741445.4527646832,74144.54527646831,30
11444,10.0,741499.4767514052,74149.94767514052,30
2695,10.0,741577.1362323175,74157.71362323176,30
13694,10.0,741776.349683354,74177.6349683354,30
3551,10.0,741806.7381758852,74180.67381758853,30
2657,10.0,742039.7166186228,74203.97166186228,30
3151,10.0,742363.8605389533,74236.38605389533,30
22203,10.0,742453.3377669615,74245.33377669616,30
5575,10.0,742463.4672644717,74246.34672644718,30
2840,10.0,742566.4504891603,74256.64504891603,30
3422,10.0,742586.7094841808,74258.67094841808,30
2347,10.0,742736.9636972507,74273.69636972508,30
2841,10.0,742743.716695591,74274.3716695591,30
3616,10.0,742797.7406823129,74279.77406823129,30
4224,10.0,743061.1076175811,74306.11076175811,30
10597,10.0,743140.4553480789,74314.04553480788,30
3093,10.0,743400.4457841775,74340.04457841776,30
9096,10.0,743716.1484565829,74371.61484565829,30
2704,10.0,743815.7551821014,74381.57551821014,30
2590,10.0,743842.7671754619,74384.27671754619,30
19395,10.0,744170.2875949627,74417.02875949627,30
2661,10.0,744639.6209796083,74463.96209796083,30
2409,10.0,744840.52268023,74484.052268023,30
16632,10.0,744999.2181412252,74499.92181412251,30
3193,10.0,745032.9831329262,74503.29831329262,30
2976,10.0,745066.7481246274,74506.67481246275,30
3501,10.0,745125.8368601043,74512.58368601043,30
2687,10.0,745661.011978567,74566.1011978567,30
2901,10.0,745684.6474727576,74568.46474727576,30
3725,10.0,745711.6594661183,74571.16594661183,30
16776,10.0,746015.5443914286,74601.55443914286,30
5562,10.0,746211.3813432949,74621.13813432949,30
3662,10.0,746739.8034634173,74673.98034634173,30
6050,10.0,746888.3694269022,74688.83694269022,30
7795,10.0,746942.393413624,74694.23934136241,30
3872,10.0,746979.5349044952,74697.95349044952,30
12688,10.0,747033.5588912169,74703.3558891217,30
2717,10.0,747094.3358762789,74709.4335876279,30
8923,10.0,747185.5013538721,74718.55013538721,30
2381,10.0,747253.0313372742,74725.30313372743,30
16498,10.0,747285.1080793904,74728.51080793903,30
2368,10.0,747356.0145619626,74735.60145619627,30
21997,10.0,747377.9618065683,74737.79618065683,30
18092,10.0,747391.4678032488,74739.14678032488,30
2577,10.0,747487.6980295968,74748.76980295968,30
3706,10.0,747600.8107517959,74760.0810751796,30
13942,10.0,747639.6404922518,74763.9640492252,30
5843,10.0,747648.0817401772,74764.80817401773,30
17124,10.0,747658.2112376876,74765.82112376876,30
14561,10.0,747658.2112376876,74765.82112376876,30
3184,10.0,747658.2112376876,74765.82112376876,30
4594,10.0,747658.2112376876,74765.82112376876,30
3176,10.0,747658.2112376876,74765.82112376876,30
4430,10.0,747658.2112376876,74765.82112376876,30
19549,10.0,747658.2112376876,74765.82112376876,30
12387,10.0,747658.2112376876,74765.82112376876,30
12316,10.0,747658.2112376876,74765.82112376876,30
18999,10.0,747658.2112376876,74765.82112376876,30
4845,10.0,747658.2112376876,74765.82112376876,30
11171,10.0,747658.2112376876,74765.82112376876,30
7340,10.0,747678.470232708,74767.8470232708,30
7733,10.0,747678.470232708,74767.8470232708,30
7455,10.0,747678.470232708,74767.8470232708,30
3272,10.0,747678.470232708,74767.8470232708,30
21503,10.0,747678.470232708,74767.8470232708,30
11058,10.0,747678.470232708,74767.8470232708,30
6968,10.0,747678.470232708,74767.8470232708,30
10235,10.0,747678.470232708,74767.8470232708,30
7389,10.0,747678.470232708,74767.8470232708,30
10027,10.0,747678.470232708,74767.8470232708,30
18819,10.0,747678.470232708,74767.8470232708,30
5900,10.0,747678.470232708,74767.8470232708,30
14382,10.0,747678.470232708,74767.8470232708,30
9152,10.0,747678.470232708,74767.8470232708,30
4785,10.0,747678.470232708,74767.8470232708,30
4537,10.0,747678.470232708,74767.8470232708,30
20122,10.0,747678.470232708,74767.8470232708,30
11671,10.0,747678.470232708,74767.8470232708,30
6996,10.0,747678.470232708,74767.8470232708,30
20895,10.0,747678.470232708,74767.8470232708,30
7831,10.0,747678.470232708,74767.8470232708,30
3007,10.0,747678.470232708,74767.8470232708,30
10923,10.0,747678.470232708,74767.8470232708,30
3878,10.0,747678.470232708,74767.8470232708,30
14408,10.0,747678.470232708,74767.8470232708,30
2931,10.0,747678.470232708,74767.8470232708,30
19403,10.0,747680.1584822935,74768.01584822935,30
17314,10.0,747685.2232310484,74768.52232310484,30
21472,10.0,747688.5997302183,74768.85997302183,30
10020,10.0,747697.0409781436,74769.70409781436,30
15421,10.0,747698.7292277289,74769.87292277289,30
16837,10.0,747705.4822260691,74770.54822260691,30
13447,10.0,747708.8587252393,74770.88587252393,30
20530,10.0,747713.9234739944,74771.39234739944,30
10259,10.0,747860.8011878942,74786.08011878942,30
3134,10.0,747870.9306854047,74787.09306854047,30
3017,10.0,747901.3191779354,74790.13191779354,30
14720,10.0,748081.9618835365,74808.19618835366,30
13941,10.0,748178.1921098845,74817.81921098844,30
3253,10.0,748289.6165824983,74828.96165824983,30
6326,10.0,748321.6933246142,74832.16933246142,30
14229,10.0,748323.3815741994,74832.33815741994,30
10163,10.0,748341.952319635,74834.1952319635,30
15644,10.0,748380.7820600913,74838.07820600913,30
16065,10.0,748488.8300335349,74848.88300335349,30
3797,10.0,748576.6190119578,74857.6619011958,30
14125,10.0,748772.4559638241,74877.2455963824,30
10094,10.0,748905.8276810435,74890.58276810436,30
12603,10.0,748919.3336777242,74891.93336777244,30
8952,10.0,748949.7221702553,74894.97221702553,30
6260,10.0,749007.122656147,74900.7122656147,30
9229,10.0,749110.1058808351,74911.01058808352,30
2369,10.0,749481.5207895474,74948.15207895475,30
15983,10.0,749582.8157646508,74958.28157646509,30
9228,10.0,749586.192263821,74958.6192263821,30
17068,10.0,749906.9596849815,74990.69596849816,30
2902,10.0,750026.8254055203,75002.68254055204,30
3116,10.0,750192.2738648558,75019.22738648558,30
5780,10.0,750536.6767802072,75053.66767802072,30
2487,10.0,750563.6887735681,75056.36887735681,30
21346,10.0,750710.5664874678,75071.05664874679,30
5141,10.0,751049.9046540641,75104.99046540642,30
17794,10.0,751136.0053829019,75113.6005382902,30
4781,10.0,751303.1420918222,75130.31420918222,30
18488,10.0,751531.0557858048,75153.10557858048,30
11610,10.0,751721.8279889162,75172.18279889162,30
3167,10.0,751726.8927376713,75172.68927376713,30
2850,10.0,751944.6769341436,75194.46769341436,30
3400,10.0,752034.1541621513,75203.41541621512,30
18188,10.0,752039.2189109066,75203.92189109066,30
16386,10.0,752067.9191538525,75206.79191538526,30
3811,10.0,752447.7753104899,75244.777531049,30
2937,10.0,752783.7369779161,75278.37369779161,30
2925,10.0,752785.4252275012,75278.54252275013,30
6059,10.0,752803.9959729367,75280.39959729368,30
4005,10.0,753067.3629082053,75306.73629082053,31
2530,10.0,753079.1806553007,75307.91806553007,31
3139,10.0,753173.7226320639,75317.37226320639,31
17096,10.0,753379.6890814407,75337.96890814407,31
5357,10.0,753651.4972646347,75365.14972646347,31
12337,10.0,753837.2047189907,75383.72047189907,31
15605,10.0,753849.0224660861,75384.90224660862,31
18114,10.0,754249.1376177442,75424.91376177441,31
2973,10.0,754596.9170322657,75459.69170322658,31
19972,10.0,754608.7347793612,75460.87347793613,31
5349,10.0,754708.3415048793,75470.83415048794,31
2437,10.0,754804.5717312275,75480.45717312275,31
2607,10.0,754809.6364799828,75480.96364799827,31
3703,10.0,754939.631698032,75493.9631698032,31
21795,10.0,755076.3799144214,75507.63799144214,31
3663,10.0,755353.2528463708,75535.32528463709,31
3686,10.0,755368.447092636,75536.8447092636,31
11230,10.0,755376.8883405612,75537.68883405613,31
19383,10.0,755387.0178380718,75538.70178380718,31
12686,10.0,755518.7013057059,75551.87013057059,31
3202,10.0,756207.5071364085,75620.75071364085,31
5305,10.0,756231.1426305997,75623.11426305996,31
3430,10.0,756308.802111512,75630.8802111512,31
4446,10.0,756472.5623212623,75647.25623212624,31
3341,10.0,756605.9340384818,75660.59340384818,31
2332,10.0,756773.0707474024,75677.30707474024,31
19975,10.0,757022.9316859903,75702.29316859903,31
3308,10.0,757031.3729339159,75703.1372933916,31
9068,10.0,757066.8261752019,75706.6826175202,31
22229,10.0,757185.0036461559,75718.5003646156,31
3435,10.0,757657.7135299712,75765.77135299712,31
3320,10.0,757737.0612604688,75773.70612604688,31
22869,10.0,757939.6512106757,75793.96512106758,31
2958,10.0,758039.257936194,75803.9257936194,31
3190,10.0,758123.670415447,75812.3670415447,31
9243,10.0,758125.3586650316,75812.53586650317,31
2871,10.0,758251.9773839109,75825.1977383911,31
3437,10.0,758304.3131210478,75830.43131210479,31
2924,10.0,758327.9486152384,75832.79486152384,31
2914,10.0,758385.3491011304,75838.53491011304,31
15634,10.0,758540.6680629554,75854.06680629554,31
9954,10.0,758572.7448050714,75857.27448050714,31
21704,10.0,758689.2340264403,75868.92340264404,31
3776,10.0,758738.1932644069,75873.81932644069,31
2560,10.0,758798.970249469,75879.89702494691,31
3056,10.0,758844.5529882655,75884.45529882655,31
8712,10.0,758932.3419666882,75893.23419666883,31
3568,10.0,758986.3659534099,75898.636595341,31
18659,10.0,759526.6058206278,75952.66058206277,31
3441,10.0,759580.6298073496,75958.06298073496,31
18958,10.0,759843.9967426183,75984.39967426183,31
3495,10.0,760056.7161903353,76005.67161903354,31
17351,10.0,760105.6754283019,76010.56754283019,31
6798,10.0,760235.6706463511,76023.5670646351,31
3581,10.0,760267.7473884672,76026.77473884673,31
13769,10.0,760326.8361239441,76032.68361239442,31
22571,10.0,760380.8601106658,76038.08601106658,31
3092,10.0,760488.9080841095,76048.89080841097,31
11075,10.0,760507.4788295451,76050.74788295451,31
3968,10.0,760515.9200774705,76051.59200774705,31
19285,10.0,760563.1910658518,76056.31910658519,31
7697,10.0,760578.3853121173,76057.83853121173,31
3240,10.0,760710.0687797517,76071.00687797517,31
5164,10.0,760728.6395251874,76072.86395251875,31
20287,10.0,760850.1934953114,76085.01934953114,31
2847,10.0,761118.6251793352,76111.86251793352,31
21162,10.0,761294.2031361809,76129.42031361809,31
3349,10.0,761324.591628712,76132.45916287121,31
2851,10.0,761650.4237986276,76165.04237986275,31
3482,10.0,761761.8482712412,76176.18482712412,31
5791,10.0,761908.7259851414,76190.87259851414,31
10342,10.0,762134.9514295388,76213.49514295388,31
2915,10.0,762541.8195795369,76254.1819579537,31
3293,10.0,762703.8915397023,76270.38915397023,31
18352,10.0,762774.7980222747,76277.47980222748,31
15486,10.0,762923.3639857594,76292.33639857595,31
3068,10.0,763046.6062054685,76304.66062054686,31
21999,10.0,763085.4359459251,76308.54359459251,31
5726,10.0,763105.6949409456,76310.56949409457,31
11484,10.0,763196.8604185386,76319.68604185386,31
2955,10.0,763257.6374036005,76325.76374036005,31
3702,10.0,763654.3760560885,76365.43760560885,31
4562,10.0,764122.0211911489,76412.2021191149,31
3457,10.0,764385.3881264175,76438.53881264175,31
20587,10.0,764797.3210251712,76479.73210251713,31
3143,10.0,764869.9157573285,76486.99157573286,31
3255,10.0,764903.6807490297,76490.36807490297,31
22859,10.0,765025.2347191538,76502.52347191538,31
3697,10.0,765332.4961436337,76533.24961436338,31
12207,10.0,765974.0309859551,76597.40309859552,31
8662,10.0,765997.6664801456,76599.76664801457,31
22339,10.0,766136.1029461202,76613.61029461202,31
15417,10.0,766456.8703672809,76645.6870367281,31
2398,10.0,766715.1725537942,76671.51725537943,31
2512,10.0,766765.820041346,76676.5820041346,31
9256,10.0,766769.1965405158,76676.91965405158,31
3322,10.0,766887.3740114699,76688.737401147,31
6088,10.0,766954.9039948722,76695.49039948723,31
4104,10.0,767299.3069102236,76729.93069102235,31
20382,10.0,767358.3956457003,76735.83956457004,31
19310,10.0,767618.3860817988,76761.83860817988,31
3497,10.0,767836.1702782711,76783.61702782712,31
16563,10.0,767979.6714930009,76797.9671493001,31
14026,10.0,767998.2422384364,76799.82422384364,31
21528,10.0,767998.2422384364,76799.82422384364,31
21084,10.0,767998.2422384364,76799.82422384364,31
16307,10.0,768216.0264349087,76821.60264349087,31
22843,10.0,768427.0576330406,76842.70576330407,31
9769,10.0,768638.0888311726,76863.80888311726,31
20839,10.0,768734.3190575206,76873.43190575206,31
16461,10.0,768817.0432871884,76881.70432871884,31
3922,10.0,768857.5612772297,76885.75612772297,31
3700,10.0,768896.391017686,76889.6391017686,31
3539,10.0,768975.7387481837,76897.57387481838,31
3804,10.0,769082.0984720421,76908.20984720421,31
2397,10.0,769281.3119230788,76928.13119230789,31
3491,10.0,769450.1368815842,76945.01368815842,31
3860,10.0,769895.8347720389,76989.5834772039,31
9423,10.0,770304.3911716223,77030.43911716224,31
4469,10.0,770382.0506525348,77038.20506525348,31
18129,10.0,770488.4103763932,77048.84103763933,31
12676,10.0,770567.758106891,77056.7758106891,31
3773,10.0,770802.4247992135,77080.24247992136,31
21388,10.0,770804.1130487986,77080.41130487986,31
14876,10.0,770923.9787693378,77092.39787693378,31
3274,10.0,771162.0219608304,77116.20219608305,31
9843,10.0,771202.5399508718,77120.25399508719,31
20575,10.0,771327.4704201659,77132.74704201659,31
3473,10.0,771423.7006465142,77142.37006465142,31
3242,10.0,771958.8757649767,77195.88757649767,31
4866,10.0,772220.5544506602,77222.05544506603,31
6139,10.0,772237.4369465109,77223.7436946511,31
5478,10.0,772645.9933460942,77264.59933460942,31
13361,10.0,772850.271545886,77285.02715458859,31
3780,10.0,773098.4442348892,77309.84442348893,31
3323,10.0,773356.7464214027,77335.67464214026,31
3707,10.0,773365.187669328,77336.5187669328,31
3343,10.0,773377.0054164233,77337.70054164233,31
3610,10.0,773483.3651402819,77348.33651402818,31
2435,10.0,773907.1157861307,77390.71157861307,31
22213,10.0,774239.7009543867,77423.97009543868,31
3269,10.0,774609.4276135137,77460.94276135137,31
5536,10.0,774717.4755869573,77471.74755869573,31
2954,10.0,774744.4875803184,77474.44875803184,31
16183,10.0,774810.3293141355,77481.03293141355,31
3294,10.0,775073.6962494042,77507.36962494043,31
3682,10.0,775180.0559732625,77518.00559732625,31
3820,10.0,775237.4564591545,77523.74564591545,31
3069,10.0,775283.0391979511,77528.30391979511,31
3166,10.0,775289.7921962913,77528.97921962912,31
2628,10.0,775337.0631846726,77533.70631846726,31
3141,10.0,775865.4853047951,77586.54853047951,31
3557,10.0,775931.3270386123,77593.13270386124,31
4574,10.0,776020.8042666203,77602.08042666204,31
3558,10.0,776059.6340070767,77605.96340070768,31
3847,10.0,776432.7371653738,77643.27371653738,31
3330,10.0,776978.0417813468,77697.80417813468,31
22654,10.0,777033.7540176536,77703.37540176537,31
23173,10.0,777092.8427531307,77709.28427531307,31
3220,10.0,777140.1137415121,77714.0113741512,31
20440,10.0,777416.9866734614,77741.69866734614,31
3248,10.0,777511.5286502243,77751.15286502244,31
3179,10.0,777671.9123608046,77767.19123608047,31
3647,10.0,777835.672570555,77783.5672570555,31
13177,10.0,777866.0610630859,77786.6061063086,31
3537,10.0,777974.1090365294,77797.41090365294,31
3168,10.0,778009.5622778158,77800.95622778159,31
4297,10.0,778009.5622778158,77800.95622778159,31
15707,10.0,778105.7925041637,77810.57925041637,31
3541,10.0,778131.1162479395,77813.11162479395,31
